time,kg1_obs_uri,kg1_entity,kg1_source_file,kg1_source_row,kg1_lat,kg1_long,kg2_obs_uri,kg2_entity,kg2_source_file,kg2_source_row,kg2_lat,kg2_long,lat_diff,long_diff,distance_score
2026-02-05T22:37:19+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223719Z_48,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,48,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223719Z_48,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,48,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:20+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223720Z_49,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,49,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223720Z_49,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,49,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:21+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223721Z_50,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,50,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223721Z_50,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,50,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:22+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223722Z_51,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,51,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223722Z_51,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,51,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:23+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223723Z_52,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,52,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223723Z_52,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,52,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:24+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223724Z_53,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,53,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223724Z_53,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,53,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:25+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223725Z_54,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,54,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223725Z_54,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,54,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:26+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223726Z_55,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,55,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223726Z_55,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,55,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:27+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223727Z_56,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,56,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223727Z_56,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,56,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:28+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223728Z_57,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,57,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223728Z_57,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,57,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:29+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223729Z_58,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,58,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223729Z_58,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,58,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:30+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223730Z_59,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,59,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223730Z_59,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,59,35.0000541,130.01756,0.0,0.0,0.0
2026-02-05T22:37:31+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223731Z_60,http://example.org/stkg/id/platform_BTR-80,KG1_tj_HO_lat_relX_ver1.0_BTR.csv,60,35.0000541,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223731Z_60,http://example.org/stkg/id/platform_BTR80,KG2_tj_HX_lat_relX_relCH1_ver1.0_BTR.csv,60,35.0000541,130.01756,0.0,0.0,0.0
