time,BF_object_C,lat_C,long_C
+2026-02-05T22:41:46Z,BTR80,35.000091280004696,130.0276460545814
+2026-02-05T22:41:47Z,BTR80,35.00012478153307,130.0277431537968
+2026-02-05T22:41:48Z,BTR80,35.00010465603278,130.02783968497624
+2026-02-05T22:41:49Z,BTR80,35.00012149966855,130.02793648588772
+2026-02-05T22:41:50Z,BTR80,35.00012112295571,130.02800408642892
+2026-02-05T22:41:51Z,BTR80,35.000122567128045,130.02811412370912
+2026-02-05T22:41:52Z,BTR80,35.00012023612898,130.02820524452048
+2026-02-05T22:41:53Z,BTR80,35.00011965458345,130.0282884513261
+2026-02-05T22:41:54Z,BTR80,35.00012315559223,130.0283577200989
+2026-02-05T22:41:55Z,BTR80,35.0001031129917,130.02845372154937
+2026-02-05T22:41:56Z,BTR80,35.00010768789478,130.0285234595056
+2026-02-05T22:41:57Z,BTR80,35.00009093320382,130.0286155880495
+2026-02-05T22:41:58Z,BTR80,35.000124512213894,130.0286933603046
+2026-02-05T22:41:59Z,BTR80,35.000103602407684,130.028816977051
+2026-02-05T22:42:00Z,BTR80,35.00009860930684,130.02888369536973
+2026-02-05T22:42:01Z,BTR80,35.00012056676062,130.02895914447575
+2026-02-05T22:42:02Z,BTR80,35.00009808601528,130.0290510063016
+2026-02-05T22:42:03Z,BTR80,35.000119008535414,130.02915401947166
+2026-02-05T22:42:04Z,BTR80,35.00011147205249,130.02923038901383
+2026-02-05T22:42:05Z,BTR80,35.00011563025747,130.02931912867982
+2026-02-05T22:42:06Z,BTR80,35.00011102053472,130.02942890675362
+2026-02-05T22:42:07Z,BTR80,35.00010653168554,130.0294940686627
+2026-02-05T22:42:08Z,BTR80,35.000115088195884,130.02957720974618
+2026-02-05T22:42:09Z,BTR80,35.00010120211635,130.02966382465644
+2026-02-05T22:42:10Z,BTR80,35.00010094509465,130.02976988235528
+2026-02-05T22:42:11Z,BTR80,35.000117342894754,130.0298480733672
+2026-02-05T22:42:12Z,BTR80,35.00010060008886,130.0299546693922
+2026-02-05T22:42:13Z,BTR80,35.00010658102021,130.03004451181474
+2026-02-05T22:42:14Z,BTR80,35.00012076158631,130.03010940256672
+2026-02-05T22:42:15Z,BTR80,35.00010480288497,130.03018372074905
+2026-02-05T22:42:16Z,BTR80,35.00010122466909,130.03029974108773
+2026-02-05T22:42:17Z,BTR80,35.00011945476108,130.03039703563027
+2026-02-05T22:42:18Z,BTR80,35.000123094144385,130.0304577781504
+2026-02-05T22:42:19Z,BTR80,35.00011403194644,130.03056446426277
+2026-02-05T22:42:20Z,BTR80,35.00011916204471,130.03064730999878
+2026-02-05T22:42:21Z,BTR80,35.00012012796616,130.03072517552178
