time,kg1_obs_uri,kg1_entity,kg1_source_file,kg1_source_row,kg1_lat,kg1_long,kg2_obs_uri,kg2_entity,kg2_source_file,kg2_source_row,kg2_lat,kg2_long,lat_diff,long_diff,distance_score
2026-02-05T22:37:33+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223733Z_62,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,62,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223733Z_62,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,62,35.0001080001,130.0175678052,1.999000005525886e-07,7.805199999211254e-06,8.005099999763843e-06
2026-02-05T22:37:40+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223740Z_69,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,69,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223740Z_69,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,69,35.0001007274,130.0175585787,7.4725999965608025e-06,1.421299998582981e-06,8.893899995143784e-06
2026-02-05T22:37:41+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223741Z_70,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,70,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223741Z_70,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,70,35.0001041765,130.0175617207,4.02349999717444e-06,1.7206999984864524e-06,5.7441999956608925e-06
2026-02-05T22:37:42+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223742Z_71,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,71,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223742Z_71,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,71,35.0001043803,130.017565288,3.819699998075521e-06,5.287999982783731e-06,9.107699980859252e-06
2026-02-05T22:37:48+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223748Z_77,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,77,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223748Z_77,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,77,35.0001047879,130.0175661407,3.4120999998776824e-06,6.140700008927524e-06,9.552800008805207e-06
2026-02-05T22:37:52+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223752Z_81,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,81,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223752Z_81,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,81,35.0001041054,130.0175620269,4.094600001280924e-06,2.0269000060579856e-06,6.121500007338909e-06
2026-02-05T22:37:55+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223755Z_84,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,84,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223755Z_84,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,84,35.0001035073,130.0175506391,4.692700002806305e-06,9.360900008914541e-06,1.4053600011720846e-05
2026-02-05T22:37:56+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223756Z_85,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,85,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223756Z_85,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,85,35.0001049166,130.0175607171,3.283399998110781e-06,7.17099993607917e-07,4.000499991718698e-06
2026-02-05T22:37:59+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223759Z_88,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,88,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223759Z_88,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,88,35.000115465,130.0175684632,7.265000000700184e-06,8.463200003916427e-06,1.572820000461661e-05
2026-02-05T22:38:02+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223802Z_91,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,91,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223802Z_91,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,91,35.0001164937,130.0175516442,8.293699998773718e-06,8.355799991477397e-06,1.6649499990251115e-05
2026-02-05T22:38:05+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223805Z_94,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,94,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223805Z_94,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,94,35.0001111485,130.0175547299,2.9484999970463832e-06,5.2700999901844625e-06,8.218599987230846e-06
2026-02-05T22:38:07+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223807Z_96,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,96,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223807Z_96,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,96,35.0001052585,130.0175660002,2.9415000000199143e-06,6.000199988420718e-06,8.941699988440632e-06
2026-02-05T22:38:10+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223810Z_99,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,99,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223810Z_99,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,99,35.0001102962,130.0175587984,2.0961999993573954e-06,1.2016000141557015e-06,3.297800013513097e-06
2026-02-05T22:38:12+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223812Z_101,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,101,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223812Z_101,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,101,35.0001111807,130.0175585794,2.980700003263337e-06,1.4206000003014196e-06,4.4013000035647565e-06
2026-02-05T22:38:33+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223833Z_122,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,122,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223833Z_122,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,122,35.0001108518,130.0175495375,2.6518000026953814e-06,1.046250000058535e-05,1.3114300003280732e-05
2026-02-05T22:38:34+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223834Z_123,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,123,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223834Z_123,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,123,35.0001029619,130.017564316,5.238100001747625e-06,4.316000001836073e-06,9.554100003583699e-06
2026-02-05T22:38:35+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223835Z_124,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,124,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223835Z_124,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,124,35.0001136967,130.017566259,5.4966999982752895e-06,6.259000002728499e-06,1.1755700001003788e-05
2026-02-05T22:38:37+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223837Z_126,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,126,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223837Z_126,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,126,35.0001012267,130.0175566153,6.97330000321017e-06,3.3846999940578826e-06,1.0357999997268053e-05
2026-02-05T22:38:40+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223840Z_129,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,129,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223840Z_129,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,129,35.0001065256,130.0175617104,1.67439999643193e-06,1.7103999994105834e-06,3.3847999958425135e-06
2026-02-05T22:39:01+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223901Z_150,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,150,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223901Z_150,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,150,35.0001132535,130.0175635411,5.053499997131894e-06,3.5410999998930492e-06,8.594599997024943e-06
2026-02-05T22:39:03+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223903Z_152,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,152,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223903Z_152,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,152,35.0001116147,130.0175633946,3.414700003645521e-06,3.394599985995228e-06,6.809299989640749e-06
2026-02-05T22:39:09+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223909Z_158,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,158,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223909Z_158,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,158,35.0001106372,130.0175600855,2.437200002702866e-06,8.550000529794488e-08,2.522700008000811e-06
2026-02-05T22:39:14+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223914Z_163,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,163,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223914Z_163,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,163,35.0001069821,130.0175586326,1.217899999517158e-06,1.367400017215914e-06,2.585300016733072e-06
2026-02-05T22:39:16+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223916Z_165,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,165,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223916Z_165,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,165,35.0001137371,130.0175599546,5.5371000016180005e-06,4.540001441455388e-08,5.582500016032554e-06
2026-02-05T22:39:19+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223919Z_168,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,168,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223919Z_168,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,168,35.0001052855,130.0175651674,2.914500001338638e-06,5.167399990568811e-06,8.081899991907449e-06
2026-02-05T22:39:22+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223922Z_171,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,171,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223922Z_171,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,171,35.0001127275,130.0175700782,4.52750000334845e-06,1.007820000609172e-05,1.460570000944017e-05
2026-02-05T22:39:24+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223924Z_173,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,173,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223924Z_173,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,173,35.0001115693,130.0175545844,3.369300003441822e-06,5.415600014657684e-06,8.784900018099506e-06
2026-02-05T22:39:25+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223925Z_174,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,174,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223925Z_174,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,174,35.0001154269,130.0175537781,7.226900002876846e-06,6.221900008540615e-06,1.3448800011417461e-05
2026-02-05T22:39:26+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223926Z_175,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,175,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223926Z_175,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,175,35.0001130878,130.0175534931,4.88780000296174e-06,6.506900007252625e-06,1.1394700010214365e-05
2026-02-05T22:39:30+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223930Z_179,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,179,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223930Z_179,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,179,35.0001084023,130.0175641561,2.023000007511655e-07,4.1561000045931e-06,4.358400005344265e-06
2026-02-05T22:39:33+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223933Z_182,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,182,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223933Z_182,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,182,35.0001131505,130.0175628478,4.950499999267777e-06,2.8478000047016394e-06,7.798300003969416e-06
2026-02-05T22:39:34+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223934Z_183,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,183,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223934Z_183,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,183,35.0001012441,130.0175571695,6.955899998217774e-06,2.830499994388447e-06,9.78639999260622e-06
2026-02-05T22:39:43+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223943Z_192,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,192,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223943Z_192,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,192,35.0001149408,130.017567981,6.740800003512959e-06,7.981000010204298e-06,1.4721800013717257e-05
2026-02-05T22:39:45+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223945Z_194,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,194,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223945Z_194,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,194,35.0001077456,130.0175554434,4.544000020700878e-07,4.556600003979838e-06,5.011000006049926e-06
2026-02-05T22:39:47+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223947Z_196,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,196,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223947Z_196,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,196,35.0001069217,130.0175637547,1.278299997409249e-06,3.7547000033555378e-06,5.033000000764787e-06
2026-02-05T22:39:54+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223954Z_203,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,203,35.0001082,130.0178234,http://example.org/stkg/id/obs_pos_BTR80_20260205T223954Z_203,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,203,35.0001129821,130.0178300958,4.782099999545153e-06,6.695800010447783e-06,1.1477900009992936e-05
2026-02-05T22:39:55+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223955Z_204,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,204,35.0001082,130.0179112,http://example.org/stkg/id/obs_pos_BTR80_20260205T223955Z_204,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,204,35.0001099907,130.0179040768,1.790699997172851e-06,7.123199992520313e-06,8.913899989693164e-06
2026-02-05T22:40:05+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224005Z_214,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,214,35.0001082,130.0187892,http://example.org/stkg/id/obs_pos_BTR80_20260205T224005Z_214,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,214,35.0001022043,130.0187991882,5.995700000482884e-06,9.988200019961369e-06,1.5983900020444253e-05
2026-02-05T22:40:13+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224013Z_222,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,222,35.0001082,130.0194916,http://example.org/stkg/id/obs_pos_BTR80_20260205T224013Z_222,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,222,35.0001012176,130.0195025232,6.9824000021867505e-06,1.0923199994294919e-05,1.790559999648167e-05
2026-02-05T22:40:16+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224016Z_225,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,225,35.0001082,130.019755,http://example.org/stkg/id/obs_pos_BTR80_20260205T224016Z_225,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,225,35.0001044991,130.0197473503,3.7009000024568195e-06,7.64969999522691e-06,1.135059999768373e-05
2026-02-05T22:40:19+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224019Z_228,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,228,35.0001082,130.0200184,http://example.org/stkg/id/obs_pos_BTR80_20260205T224019Z_228,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,228,35.0001085147,130.0200157147,3.1470000294575584e-07,2.6852999894799723e-06,2.999999992425728e-06
2026-02-05T22:40:24+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224024Z_233,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,233,35.0001082,130.0204574,http://example.org/stkg/id/obs_pos_BTR80_20260205T224024Z_233,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,233,35.0001112608,130.0204546038,3.0607999974563427e-06,2.796199993326809e-06,5.856999990783152e-06
2026-02-05T22:40:31+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224031Z_240,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,240,35.0001082,130.021072,http://example.org/stkg/id/obs_pos_BTR80_20260205T224031Z_240,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,240,35.0001041625,130.0210717472,4.037499998332805e-06,2.5279999249505636e-07,4.290299990827862e-06
2026-02-05T22:40:37+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224037Z_246,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,246,35.0001082,130.0215988,http://example.org/stkg/id/obs_pos_BTR80_20260205T224037Z_246,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,246,35.00011062,130.0215987694,2.420000001279732e-06,3.060000608456903e-08,2.450600007364301e-06
2026-02-05T22:40:40+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224040Z_249,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,249,35.0001082,130.0218622,http://example.org/stkg/id/obs_pos_BTR80_20260205T224040Z_249,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,249,35.000114572,130.0218544174,6.3720000014200195e-06,7.782599993788608e-06,1.4154599995208628e-05
2026-02-05T22:40:41+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T224041Z_250,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.2.csv,250,35.0001082,130.02195,http://example.org/stkg/id/obs_pos_BTR80_20260205T224041Z_250,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.2_e2_.csv,250,35.0001052176,130.0219453204,2.982399998074925e-06,4.67960001060419e-06,7.662000008679115e-06
